id,price_doc
32028,5470225.5
32029,17777720.0
32030,3947852.5
32031,4441472.0
32032,7226498.5
32033,6400113.0
32034,4348066.5
32035,6926253.0
32036,7686195.5
32037,8547522.0
32038,6455910.0
32039,8709659.0
32040,14547079.0
32041,3700157.0
32042,6286189.5
32043,36043948.0
32044,6424752.0
32045,3869072.75
32046,7465049.5
32047,11123804.0
32048,13156185.0
32049,6959903.0
32050,11049033.0
32051,7878019.0
32052,6481097.5
32053,9038380.0
32054,6629264.5
32055,5087474.0
32056,8343206.5
32057,5163585.0
32058,3575626.0
32059,5801346.5
32060,6025615.0
32061,8587935.0
32062,6127250.0
32063,6048137.5
32064,9298541.0
32065,5203796.0
32066,6490945.0
32067,3643465.5
32068,5460577.5
32069,3191180.0
32070,9921835.0
32071,4689988.5
32072,4334549.0
32073,3676078.0
32074,6388892.0
32075,13523158.0
32076,19983148.0
32077,8763499.0
32078,4361331.0
32079,4747441.0
32080,6452623.0
32081,29720112.0
32082,5560180.5
32083,3874175.5
32084,6042677.5
32085,7601221.5
32086,7607407.5
32087,5435322.0
32088,25859820.0
32089,7622665.5
32090,14610479.0
32091,7437158.5
32092,6426228.5
32093,5694305.5
32094,8366177.5
32095,6322901.5
32096,3971404.5
32097,12984225.0
32098,6555994.0
32099,7942965.5
32100,6358209.0
32101,5615430.5
32102,4279970.5
32103,3920366.5
32104,6500460.0
32105,6388069.5
32106,7438144.5
32107,6739024.5
32108,4501281.0
32109,6860133.5
32110,4368578.5
32111,13550578.0
32112,18333756.0
32113,7939769.5
32114,5995579.0
32115,7582296.0
32116,6418174.5
32117,8872679.0
32118,7698182.0
32119,9105830.0
32120,11461226.0
32121,3034296.25
32122,8060673.5
32123,18572136.0
32124,8312938.5
32125,12250102.0
32126,6059031.5
32127,7999783.0
32128,6286321.5
32129,5601353.0
32130,3528311.25
32131,11534804.0
32132,2136388.75
32133,4050911.5
32134,4174406.5
32135,6986597.0
32136,10057227.0
32137,8246304.0
32138,6292673.5
32139,6991469.5
32140,5240680.0
32141,3034886.5
32142,4784470.5
32143,7458125.5
32144,5426843.5
32145,27181100.0
32146,7665947.0
32147,5217819.5
32148,5681563.5
32149,10838302.0
32150,5473304.5
32151,8804505.0
32152,6019848.5
32153,7506577.0
32154,5123817.0
32155,7670386.0
32156,5249188.0
32157,13844854.0
32158,10557187.0
32159,12954935.0
32160,5199574.0
32161,9483621.0
32162,8348945.5
32163,8833639.0
32164,14315430.0
32165,9257645.0
32166,9224086.0
32167,9464286.0
32168,8025558.0
32169,4529020.5
32170,10263729.0
32171,14321657.0
32172,7931679.0
32173,6252802.5
32174,7861170.5
32175,18569164.0
32176,4909140.0
32177,11690512.0
32178,5505232.5
32179,6965408.0
32180,6858511.5
32181,6584340.0
32182,4363973.0
32183,5591884.5
32184,12404980.0
32185,6123179.0
32186,6918694.0
32187,4195339.5
32188,9044623.0
32189,4174406.5
32190,6346414.0
32191,5483147.0
32192,14262611.0
32193,6659686.5
32194,3714019.25
32195,12887432.0
32196,14982025.0
32197,11531438.0
32198,7134574.0
32199,7518749.5
32200,7660130.0
32201,9053063.0
32202,3430418.0
32203,4027418.0
32204,6445138.5
32205,17376040.0
32206,9955882.0
32207,9435141.0
32208,6183675.5
32209,5679716.5
32210,6302685.5
32211,43777444.0
32212,6411775.5
32213,6578867.0
32214,7066931.0
32215,6653078.5
32216,5918487.5
32217,6087028.5
32218,6422246.5
32219,11513614.0
32220,5533973.0
32221,8110231.0
32222,5303037.0
32223,5112839.0
32224,5739005.0
32225,6751665.0
32226,6576389.0
32227,21079820.0
32228,10228162.0
32229,18347856.0
32230,5560615.0
32231,17569164.0
32232,4353311.0
32233,5892075.0
32234,9550330.0
32235,20555520.0
32236,6770699.5
32237,43231952.0
32238,7520922.5
32239,14061001.0
32240,6807539.5
32241,5383137.5
32242,5444795.5
32243,6537307.5
32244,5159288.0
32245,7226223.0
32246,6779428.5
32247,6494084.0
32248,8783195.0
32249,7556907.0
32250,5729183.5
32251,4454231.5
32252,7007303.0
32253,8838509.0
32254,30905556.0
32255,5767470.0
32256,7179526.5
32257,4118481.0
32258,5791065.0
32259,6144401.0
32260,7301564.5
32261,29567900.0
32262,8922659.0
32263,6386766.0
32264,5430654.0
32265,9683681.0
32266,11046968.0
32267,6448895.0
32268,3689220.0
32269,6219367.5
32270,9487637.0
32271,6547384.0
32272,3594721.5
32273,8565923.0
32274,5458594.0
32275,7179903.0
32276,9207123.0
32277,10523432.0
32278,7502619.0
32279,4900524.0
32280,5773154.5
32281,6185804.5
32282,9468131.0
32283,7601786.5
32284,4569781.5
32285,9863079.0
32286,9341632.0
32287,5328135.0
32288,5210778.0
32289,4507536.0
32290,8305505.5
32291,5404583.0
32292,7384097.5
32293,4575258.5
32294,11097102.0
32295,5878459.0
32296,7162040.0
32297,8859354.0
32298,7989894.0
32299,3159155.25
32300,7232655.5
32301,13992404.0
32302,7899716.5
32303,5905875.0
32304,5474855.0
32305,5003172.0
32306,6865494.0
32307,14083816.0
32308,4941517.5
32309,6674469.5
32310,5771519.5
32311,7965677.5
32312,4194267.25
32313,5986380.0
32314,6428975.0
32315,11868202.0
32316,6028247.5
32317,11733402.0
32318,10751086.0
32319,4813596.5
32320,10308166.0
32321,7466295.0
32322,4362404.5
32323,7753855.5
32324,6494889.0
32325,4807948.5
32326,5170281.5
32327,5714777.5
32328,8837751.0
32329,5699037.5
32330,6013181.0
32331,6230094.5
32332,5186311.5
32333,8921944.0
32334,5079649.5
32335,7374442.0
32336,7851303.0
32337,5965720.5
32338,5405103.5
32339,7873640.0
32340,7399761.0
32341,5700380.5
32342,5699179.0
32343,5624359.5
32344,5333361.5
32345,5742963.5
32346,5746059.0
32347,4622917.0
32348,7143281.5
32349,6177492.0
32350,13716036.0
32351,7373366.0
32352,9367039.0
32353,4988654.5
32354,6295224.5
32355,5757380.5
32356,5225917.0
32357,8098089.5
32358,7057172.0
32359,16740169.0
32360,5249048.0
32361,8549470.0
32362,8859599.0
32363,6131587.5
32364,4793211.5
32365,7654653.0
32366,6817369.5
32367,3975588.0
32368,4237585.0
32369,8318299.5
32370,3907153.5
32371,7425833.0
32372,10050784.0
32373,9164391.0
32374,17105408.0
32375,5984650.5
32376,6298713.5
32377,5952388.0
32378,6356451.0
32379,5455794.0
32380,7910173.0
32381,4733679.0
32382,10971081.0
32383,12862605.0
32384,5515338.0
32385,8872019.0
32386,9638130.0
32387,4111123.0
32388,5910275.5
32389,10688398.0
32390,5490881.5
32391,7615377.5
32392,6869738.0
32393,7873174.5
32394,5490839.5
32395,5484643.0
32396,5376980.5
32397,7613322.5
32398,5642771.5
32399,10271053.0
32400,5764253.5
32401,8069010.5
32402,4384673.0
32403,11089041.0
32404,4380456.0
32405,14472467.0
32406,6385998.5
32407,6320484.0
32408,4590429.0
32409,20676516.0
32410,5147566.5
32411,8284431.5
32412,9799904.0
32413,11328650.0
32414,13266909.0
32415,5585014.5
32416,9916160.0
32417,8355437.0
32418,5834720.5
32419,6605951.5
32420,7293992.5
32421,2026385.625
32422,4316419.0
32423,6149478.0
32424,6780301.5
32425,4716290.0
32426,8386595.5
32427,12333801.0
32428,7228291.0
32429,8279882.0
32430,4240977.0
32431,6665577.0
32432,8527257.0
32433,3649554.75
32434,10685116.0
32435,5790220.0
32436,8730599.0
32437,7539299.5
32438,6905681.5
32439,4632873.5
32440,5700897.0
32441,3807228.75
32442,10609388.0
32443,5661432.5
32444,4461224.5
32445,8382941.5
32446,10395932.0
32447,9098469.0
32448,6293321.5
32449,12259171.0
32450,6173581.5
32451,9545704.0
32452,6262255.5
32453,6881140.5
32454,4667460.0
32455,7687764.0
32456,5583976.0
32457,5747346.5
32458,7199575.0
32459,8934648.0
32460,6207854.0
32461,12806448.0
32462,8112420.5
32463,4655186.5
32464,11517304.0
32465,4542247.5
32466,8078751.0
32467,5515059.0
32468,8626720.0
32469,7504644.0
32470,12030636.0
32471,18653540.0
32472,6153068.0
32473,6252552.0
32474,3819255.0
32475,14120881.0
32476,6305836.0
32477,4170455.25
32478,7696684.5
32479,4196003.5
32480,8384348.5
32481,5021374.5
32482,5478328.0
32483,9209213.0
32484,12693561.0
32485,14808100.0
32486,7026307.5
32487,7088408.5
32488,11302793.0
32489,11488234.0
32490,5244509.5
32491,6466440.5
32492,10050784.0
32493,6676144.0
32494,5884668.0
32495,5774404.5
32496,6348411.5
32497,7575841.0
32498,13395059.0
32499,11471965.0
32500,4237908.5
32501,10547164.0
32502,7265071.0
32503,5239715.5
32504,3716113.0
32505,8595104.0
32506,5835466.5
32507,3766399.0
32508,7433017.5
32509,4248389.0
32510,11553079.0
32511,4763563.5
32512,5300387.5
32513,5505174.5
32514,7128589.0
32515,7077074.5
32516,7231697.0
32517,9741777.0
32518,5416316.5
32519,4756967.5
32520,2294029.0
32521,6788246.5
32522,6228437.0
32523,8154445.5
32524,6908296.5
32525,5620927.5
32526,6549170.0
32527,7007790.5
32528,5055832.5
32529,6882886.5
32530,5104552.0
32531,6486384.0
32532,14850952.0
32533,6091441.5
32534,4752034.0
32535,6399130.5
32536,11712786.0
32537,6914683.5
32538,8790393.0
32539,6000481.0
32540,6503994.5
32541,13099946.0
32542,6303178.5
32543,6428643.5
32544,5472093.5
32545,5420538.0
32546,10808079.0
32547,6323981.0
32548,4516598.0
32549,3676712.5
32550,6907348.0
32551,5184447.5
32552,6139247.0
32553,5923180.0
32554,9078637.0
32555,7760313.5
32556,8083460.0
32557,4178544.75
32558,6452949.5
32559,7018378.0
32560,6164809.5
32561,5423009.5
32562,10742579.0
32563,5446841.5
32564,4395537.5
32565,7846804.0
32566,4997173.5
32567,5061510.5
32568,10045763.0
32569,7294277.5
32570,6448569.0
32571,6064772.0
32572,6669786.5
32573,7095165.0
32574,6463993.0
32575,5969232.0
32576,7595105.5
32577,4836664.0
32578,6067080.0
32579,8667929.0
32580,5507753.0
32581,4941659.0
32582,7684290.0
32583,7453880.5
32584,4681221.5
32585,5421732.5
32586,6484893.5
32587,6228253.0
32588,6468797.0
32589,2904145.0
32590,8350092.0
32591,8193211.0
32592,4138876.75
32593,3857316.5
32594,4526662.5
32595,7024914.0
32596,9985035.0
32597,6728608.0
32598,9922876.0
32599,6170827.0
32600,7147438.5
32601,6591025.0
32602,7337003.0
32603,6174865.0
32604,4199282.0
32605,5445076.0
32606,5583449.0
32607,7071549.0
32608,7737257.5
32609,6793032.0
32610,6826204.5
32611,6404142.5
32612,3862521.5
32613,5155525.5
32614,8615284.0
32615,4358425.0
32616,6506010.5
32617,8227043.5
32618,5935003.5
32619,4181526.75
32620,7092141.0
32621,5563829.5
32622,17533676.0
32623,10631224.0
32624,13448358.0
32625,9292407.0
32626,6772546.5
32627,7598083.0
32628,7049658.0
32629,11535992.0
32630,5909232.5
32631,5710822.0
32632,6100877.5
32633,7022676.5
32634,5879737.0
32635,7568129.0
32636,4332953.5
32637,8423082.0
32638,6989789.5
32639,8102237.5
32640,5968076.5
32641,5909683.5
32642,5715796.5
32643,11665431.0
32644,7574902.0
32645,6019550.0
32646,7758678.0
32647,14337755.0
32648,5872278.5
32649,7039225.0
32650,6947853.5
32651,2250823.75
32652,8326506.5
32653,9793775.0
32654,5931704.5
32655,12108631.0
32656,4644831.5
32657,6438356.0
32658,7478809.0
32659,3585135.5
32660,6287496.5
32661,6620331.0
32662,12046066.0
32663,8611546.0
32664,9538151.0
32665,13596532.0
32666,7146129.5
32667,6114192.5
32668,5574851.0
32669,10922995.0
32670,6389562.5
32671,5766331.5
32672,4222574.0
32673,8691769.0
32674,4991005.5
32675,5437857.5
32676,7053619.0
32677,3781821.75
32678,9540535.0
32679,4221921.5
32680,18077252.0
32681,7860098.5
32682,5783261.0
32683,12344815.0
32684,6891589.0
32685,5155530.0
32686,6576803.0
32687,4961265.0
32688,6485376.0
32689,6333076.5
32690,5850288.5
32691,7770918.5
32692,12440877.0
32693,7337871.0
32694,6522019.5
32695,9201611.0
32696,3580734.5
32697,6895823.0
32698,5391944.0
32699,5602678.0
32700,8960999.0
32701,10962839.0
32702,12700924.0
32703,8637480.0
32704,8423339.0
32705,8344615.0
32706,4836535.0
32707,8179962.0
32708,5805663.5
32709,4851285.0
32710,10797386.0
32711,6770428.0
32712,8530193.0
32713,5015880.0
32714,8193656.5
32715,3995402.0
32716,4366462.5
32717,7018445.0
32718,7387732.0
32719,5711661.0
32720,4374849.0
32721,14930477.0
32722,7291614.0
32723,4083473.75
32724,7344795.0
32725,17394244.0
32726,5187187.5
32727,4498989.5
32728,8628448.0
32729,5510790.0
32730,9348922.0
32731,5145976.0
32732,4891498.5
32733,6293964.0
32734,5150940.0
32735,5341816.5
32736,3771697.0
32737,4250699.0
32738,6766852.0
32739,32749664.0
32740,5181798.0
32741,6370153.5
32742,11634766.0
32743,7883370.0
32744,11899142.0
32745,5545384.5
32746,9785671.0
32747,6821057.0
32748,4323521.5
32749,4161476.25
32750,8484362.0
32751,6147296.5
32752,24580304.0
32753,5423113.0
32754,7452125.0
32755,6826484.5
32756,6945150.5
32757,10889732.0
32758,7183594.5
32759,5482138.0
32760,4448750.5
32761,5356733.0
32762,7567580.5
32763,5460062.0
32764,5874788.0
32765,5394279.0
32766,6044141.5
32767,5879154.0
32768,5485370.0
32769,6406128.0
32770,6095271.0
32771,13305479.0
32772,15191277.0
32773,6314038.0
32774,6171474.0
32775,5954012.0
32776,5581207.5
32777,3997391.5
32778,5883927.5
32779,3818912.75
32780,5848709.5
32781,7569796.5
32782,5076133.5
32783,7625712.0
32784,7842689.5
32785,5820854.0
32786,5429312.5
32787,9251308.0
32788,4463046.0
32789,4445502.0
32790,4714248.5
32791,6470487.5
32792,5172969.5
32793,15711602.0
32794,1970815.5
32795,5089711.5
32796,5928356.5
32797,5724345.0
32798,5224093.0
32799,11484970.0
32800,4871192.5
32801,6184501.0
32802,7213925.5
32803,4415604.0
32804,9559460.0
32805,7982818.5
32806,5289319.0
32807,5048629.5
32808,5601476.0
32809,9072925.0
32810,4878872.5
32811,7635070.0
32812,5445366.5
32813,6989129.5
32814,4251789.5
32815,4557043.5
32816,5004685.0
32817,5776855.5
32818,7435173.0
32819,3373690.0
32820,5477560.0
32821,10075525.0
32822,5788762.5
32823,8913065.0
32824,7616946.5
32825,5565915.5
32826,10204895.0
32827,8631543.0
32828,5824291.0
32829,6231104.5
32830,5753735.5
32831,5879832.5
32832,4033537.25
32833,12617044.0
32834,11183882.0
32835,5398978.0
32836,5664608.0
32837,5003611.0
32838,5163452.0
32839,21524136.0
32840,6125480.0
32841,5724257.5
32842,7587612.5
32843,4366708.5
32844,6356978.0
32845,7483668.0
32846,10989763.0
32847,4455722.5
32848,8072805.5
32849,3751686.5
32850,7603353.0
32851,9140493.0
32852,4875231.0
32853,5111986.0
32854,7896154.0
32855,10082888.0
32856,4248612.0
32857,6524999.5
32858,3678083.75
32859,6226495.0
32860,7445660.5
32861,5624413.0
32862,6403214.5
32863,7022730.0
32864,6721329.0
32865,8089182.0
32866,3708179.5
32867,4304436.5
32868,9291574.0
32869,5573745.0
32870,5292578.5
32871,4831187.5
32872,9211690.0
32873,4338192.5
32874,4412354.0
32875,7051070.0
32876,6860343.0
32877,8397848.0
32878,11629930.0
32879,4651197.0
32880,6477353.0
32881,7575364.5
32882,7605949.0
32883,4463246.0
32884,6445993.0
32885,5121868.0
32886,4888569.5
32887,5090294.0
32888,7937604.0
32889,4334594.5
32890,5454946.0
32891,6947919.5
32892,4824263.0
32893,8786093.0
32894,4641838.0
32895,8253031.0
32896,5875667.5
32897,3548098.0
32898,10806925.0
32899,9321466.0
32900,5317414.0
32901,6463543.0
32902,8133033.5
32903,6575404.5
32904,11178252.0
32905,6607010.0
32906,6924252.0
32907,5191240.5
32908,7525751.0
32909,3613919.25
32910,7055691.5
32911,11291158.0
32912,6836458.5
32913,6756470.0
32914,4784082.5
32915,7583474.5
32916,12091830.0
32917,6270604.0
32918,8151413.5
32919,12083391.0
32920,5271256.0
32921,4569524.5
32922,4563271.0
32923,5177505.5
32924,3095680.0
32925,4287323.5
32926,3099449.5
32927,8673238.0
32928,8962315.0
32929,10541251.0
32930,4900631.5
32931,5550808.0
32932,6088445.0
32933,5552513.0
32934,4429429.0
32935,9336252.0
32936,4330681.5
32937,4602760.0
32938,7194955.5
32939,5517794.5
32940,6693599.0
32941,10900247.0
32942,7557656.5
32943,5161163.0
32944,5865780.0
32945,5321437.0
32946,7822566.0
32947,6967394.5
32948,11449122.0
32949,5679554.0
32950,4503101.5
32951,7879379.0
32952,6724188.5
32953,6221040.5
32954,7354138.0
32955,9425104.0
32956,5239570.5
32957,4909865.5
32958,10628224.0
32959,12337048.0
32960,5282619.0
32961,7469343.5
32962,5398998.5
32963,9284293.0
32964,4423451.5
32965,8971191.0
32966,6484207.0
32967,6897197.5
32968,6319104.0
32969,6300047.0
32970,5891940.0
32971,5211429.0
32972,4815056.5
32973,4869069.5
32974,7237975.5
32975,7257343.0
32976,5864946.5
32977,4960706.5
32978,6772617.5
32979,5672273.5
32980,4250427.5
32981,5045106.0
32982,5607382.0
32983,7837141.5
32984,4654862.5
32985,3868792.25
32986,7217207.5
32987,9121648.0
32988,6507885.0
32989,4157370.75
32990,8276045.5
32991,3943160.25
32992,7221035.5
32993,4437945.0
32994,4176947.25
32995,8069141.5
32996,5746157.5
32997,8739987.0
32998,19513056.0
32999,4541533.0
33000,5348407.5
33001,4980307.5
33002,5825502.0
33003,5294426.0
33004,6235836.5
33005,5717519.5
33006,12496337.0
33007,5445969.0
33008,4103610.0
33009,7452231.5
33010,5760621.0
33011,5348902.0
33012,4751671.5
33013,3849533.0
33014,5723548.0
33015,5666191.0
33016,5526289.0
33017,4741441.5
33018,6352245.0
33019,6972479.5
33020,5602224.0
33021,7353408.5
33022,6688303.0
33023,7427016.0
33024,14217742.0
33025,5580750.0
33026,6379808.0
33027,4545792.5
33028,6818761.0
33029,6347261.5
33030,8713630.0
33031,4613351.0
33032,7395782.0
33033,7518090.0
33034,3950982.25
33035,6661636.5
33036,5181926.5
33037,5787520.5
33038,7586223.0
33039,8189641.0
33040,11515723.0
33041,3952090.25
33042,10043311.0
33043,8133491.0
33044,5706853.0
33045,8879612.0
33046,5799847.5
33047,9358538.0
33048,9922365.0
33049,20840272.0
33050,8750638.0
33051,6835598.0
33052,9825976.0
33053,7541492.5
33054,3898734.0
33055,9370970.0
33056,6180981.0
33057,7699650.5
33058,6303972.0
33059,9107324.0
33060,4080694.25
33061,4129178.0
33062,6759473.5
33063,6037654.5
33064,5460218.5
33065,5770369.5
33066,8800912.0
33067,4902562.0
33068,6749804.5
33069,12159896.0
33070,9579465.0
33071,11315412.0
33072,4983424.0
33073,4004805.25
33074,14293767.0
33075,6627248.0
33076,7066607.5
33077,8534880.0
33078,5187598.0
33079,9924050.0
33080,7652521.5
33081,16811268.0
33082,7764237.0
33083,6565817.0
33084,4970670.5
33085,8850883.0
33086,10785036.0
33087,4719376.5
33088,3989283.5
33089,8884025.0
33090,8066464.0
33091,5309985.0
33092,5422678.5
33093,16764485.0
33094,5481866.0
33095,4178620.5
33096,8207796.5
33097,4437843.5
33098,5928956.0
33099,5063268.0
33100,5554758.5
33101,6011495.5
33102,5393518.0
33103,2816695.25
33104,4968841.0
33105,10657171.0
33106,4839575.5
33107,4752691.0
33108,12059078.0
33109,5531730.5
33110,6459315.5
33111,5878739.0
33112,5506487.5
33113,7189098.0
33114,4867375.0
33115,8734929.0
33116,4971424.0
33117,4697096.5
33118,10358681.0
33119,11052869.0
33120,2986373.5
33121,5856378.5
33122,5442895.5
33123,28191780.0
33124,3602127.25
33125,5852464.5
33126,5542054.0
33127,6526580.5
33128,6185728.0
33129,13381066.0
33130,8665714.0
33131,9530350.0
33132,4553112.0
33133,42251836.0
33134,7284191.0
33135,8153870.0
33136,7483339.5
33137,4871048.0
33138,10046338.0
33139,7181293.0
33140,6590547.0
33141,7791563.5
33142,7799845.5
33143,3436865.75
33144,3820843.5
33145,6464455.0
33146,6728608.0
33147,3737270.25
33148,5330275.0
33149,15597751.0
33150,5396630.5
33151,6079266.0
33152,17206752.0
33153,10500014.0
33154,6395567.5
33155,12229511.0
33156,8960247.0
33157,6029438.0
33158,11330659.0
33159,4712594.5
33160,3571110.75
33161,6218323.5
33162,9088132.0
33163,5544845.0
33164,6187085.0
33165,6771300.0
33166,5482603.5
33167,5321630.0
33168,7763422.5
33169,3841593.0
33170,5695772.0
33171,8147457.5
33172,9478503.0
33173,4340634.0
33174,6226934.5
33175,4573910.5
33176,5675314.5
33177,6445734.5
33178,6736460.5
33179,13691441.0
33180,5324935.0
33181,5947627.5
33182,5369694.0
33183,4828087.5
33184,6089118.5
33185,7348445.5
33186,4681592.0
33187,6250972.0
33188,6492895.0
33189,8211225.5
33190,5396852.0
33191,10196373.0
33192,8529640.0
33193,7538257.0
33194,5489844.5
33195,7378958.5
33196,5806167.5
33197,5102717.0
33198,5762621.0
33199,7601315.5
33200,3874921.75
33201,6570289.5
33202,8353341.5
33203,7432464.5
33204,5883304.5
33205,8058552.0
33206,5589011.0
33207,12189085.0
33208,9940512.0
33209,5739875.5
33210,3173783.0
33211,6656143.5
33212,4726881.0
33213,4833906.5
33214,7626533.5
33215,5309418.0
33216,4108802.75
33217,5671840.5
33218,4751209.5
33219,4676589.5
33220,7681410.5
33221,6542933.5
33222,5500887.0
33223,2116831.75
33224,10604775.0
33225,6713039.5
33226,5452179.0
33227,4104803.75
33228,4509217.0
33229,6780107.5
33230,6544400.0
33231,7593280.5
33232,6835670.0
33233,9996144.0
33234,10060834.0
33235,6174565.0
33236,7384182.0
33237,12830849.0
33238,8487534.0
33239,5887598.5
33240,6075307.5
33241,6032843.0
33242,4256057.5
33243,3775328.25
33244,11794073.0
33245,7389141.0
33246,6431434.0
33247,4545029.5
33248,10283560.0
33249,18442904.0
33250,10266627.0
33251,7646160.0
33252,9275089.0
33253,6240024.5
33254,4717986.0
33255,6437607.0
33256,8980864.0
33257,4753208.0
33258,23029876.0
33259,5051702.0
33260,5854558.0
33261,7508603.0
33262,7511618.5
33263,5336877.0
33264,7680487.5
33265,10860692.0
33266,6620097.0
33267,5607767.0
33268,5694881.5
33269,10049672.0
33270,3305753.0
33271,5830993.5
33272,4933277.0
33273,7252167.5
33274,6451023.5
33275,7145366.5
33276,12348301.0
33277,6068619.5
33278,3791340.75
33279,6822475.0
33280,5613106.5
33281,6010314.5
33282,7073970.5
33283,5649658.0
33284,6221930.5
33285,10332476.0
33286,4913552.0
33287,4108669.5
33288,10929101.0
33289,4467589.5
33290,6832958.5
33291,5019632.0
33292,7563684.0
33293,7048240.0
33294,5933153.0
33295,4735282.0
33296,4164311.0
33297,6917612.0
33298,7825364.0
33299,12240246.0
33300,4280423.5
33301,7800299.0
33302,4845810.5
33303,10134406.0
33304,11188533.0
33305,6114525.0
33306,6818865.0
33307,8886855.0
33308,6543002.0
33309,6298936.0
33310,16221662.0
33311,6187763.5
33312,4771702.5
33313,5821176.0
33314,7173804.5
33315,8263797.0
33316,7208465.0
33317,8452953.0
33318,6812716.0
33319,6534727.0
33320,7969104.0
33321,5535382.5
33322,5014129.5
33323,8771191.0
33324,11569882.0
33325,8684254.0
33326,7613983.0
33327,6235581.0
33328,7032408.0
33329,9902910.0
33330,3531105.25
33331,22764176.0
33332,5037476.0
33333,10085485.0
33334,6178099.0
33335,11094563.0
33336,8601754.0
33337,4418578.0
33338,8656124.0
33339,5517531.5
33340,7397616.0
33341,8600959.0
33342,17953516.0
33343,7290696.0
33344,4857808.5
33345,6149378.0
33346,14222786.0
33347,14844976.0
33348,5102498.0
33349,5764599.5
33350,4620528.0
33351,11564146.0
33352,5540088.0
33353,7145652.5
33354,5734978.0
33355,4325456.0
33356,7632929.5
33357,9321804.0
33358,2957098.0
33359,8970661.0
33360,4413309.5
33361,9396923.0
33362,3315670.25
33363,6195735.0
33364,6516256.5
33365,7348613.5
33366,13523571.0
33367,6550494.0
33368,9939261.0
33369,7169051.5
33370,4798910.5
33371,5631809.5
33372,4985649.0
33373,6008859.0
33374,5718899.0
33375,5959113.0
33376,5347525.0
33377,6099301.0
33378,22834404.0
33379,5237777.0
33380,7380795.5
33381,6321087.0
33382,3864986.5
33383,6234837.5
33384,8702875.0
33385,2594796.75
33386,12245500.0
33387,7531998.0
33388,7586172.5
33389,4550151.5
33390,5900526.5
33391,6251616.0
33392,11537356.0
33393,5512698.0
33394,5431721.0
33395,8620527.0
33396,6886707.5
33397,6177804.5
33398,4873190.0
33399,8147986.0
33400,23114588.0
33401,10728717.0
33402,3774860.25
33403,6596992.5
33404,11707716.0
33405,9184042.0
33406,5051129.0
33407,6399527.0
33408,9846200.0
33409,8699838.0
33410,6899066.0
33411,5436027.0
33412,9419138.0
33413,4398179.0
33414,8070819.5
33415,20926868.0
33416,7770896.5
33417,7256678.5
33418,7816428.5
33419,7416809.5
33420,10390579.0
33421,8161821.5
33422,7155111.0
33423,3065484.75
33424,7077013.5
33425,5593436.5
33426,6673661.0
33427,13956741.0
33428,4035946.0
33429,4538316.0
33430,4545246.5
33431,4211514.5
33432,5575680.0
33433,5640242.5
33434,6889604.5
33435,7858824.0
33436,5389373.5
33437,5545427.0
33438,5409786.0
33439,3717921.0
33440,6464418.0
33441,5433181.5
33442,9458709.0
33443,7335226.0
33444,14829440.0
33445,4479928.5
33446,8181288.0
33447,4878351.5
33448,8024325.5
33449,12436773.0
33450,5779925.0
33451,14691742.0
33452,10183002.0
33453,5613476.0
33454,5702250.5
33455,6776429.0
33456,5653355.5
33457,4798000.0
33458,4244084.5
33459,25590348.0
33460,10922141.0
33461,10720903.0
33462,7689942.0
33463,4927724.0
33464,15386010.0
33465,5133320.5
33466,4115748.0
33467,5265668.5
33468,3955291.5
33469,9727406.0
33470,6356208.5
33471,2271674.75
33472,11680883.0
33473,7378761.5
33474,4587037.5
33475,3729131.5
33476,6372067.5
33477,6495415.5
33478,6430753.0
33479,10455708.0
33480,7575826.5
33481,7177972.5
33482,5163910.0
33483,8040604.0
33484,6958496.0
33485,15138980.0
33486,13445665.0
33487,5912947.5
33488,12560618.0
33489,10328969.0
33490,10612545.0
33491,7406511.0
33492,6735317.0
33493,6937762.5
33494,6251574.5
33495,9789610.0
33496,8229091.5
33497,10082465.0
33498,7644031.5
33499,7218336.5
33500,5659338.0
33501,9587599.0
33502,5389625.5
33503,8566283.0
33504,10645794.0
33505,6564703.0
33506,8579961.0
33507,7077911.5
33508,5417447.5
33509,5473920.5
33510,8584561.0
33511,6935295.0
33512,5542889.0
33513,13556989.0
33514,4563684.5
33515,4537662.5
33516,5290671.0
33517,7231579.5
33518,6083732.0
33519,6126841.0
33520,5694240.5
33521,7894595.5
33522,4046317.0
33523,6435526.0
33524,6161165.5
33525,6697877.5
33526,9788658.0
33527,6488574.5
33528,6639584.0
33529,4202755.5
33530,6183474.5
33531,5709825.5
33532,4772403.0
33533,5369704.0
33534,4168904.5
33535,8200027.5
33536,7017829.5
33537,3744484.0
33538,7966725.5
33539,9209442.0
33540,9132302.0
33541,12185621.0
33542,17444580.0
33543,9420611.0
33544,6615963.0
33545,8189383.0
33546,5912947.5
33547,7298313.5
33548,7698219.0
33549,8564674.0
33550,13304362.0
33551,8048460.0
33552,7612291.5
33553,5516847.5
33554,9095207.0
33555,15635341.0
33556,4544639.5
33557,8858196.0
33558,29937900.0
33559,8569649.0
33560,5092838.0
33561,2320370.75
33562,6884678.5
33563,6956134.0
33564,5678893.0
33565,6258088.0
33566,7672463.5
33567,9535150.0
33568,1983255.625
33569,4741626.5
33570,9659110.0
33571,2985690.25
33572,7725983.5
33573,3580348.5
33574,7105993.0
33575,5661707.5
33576,4814014.0
33577,7753685.0
33578,11526249.0
33579,8770472.0
33580,9006819.0
33581,7505052.0
